house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
247100,47,485,2589,465,1284,5.1008,-118.32,34.17,24124.4548763134,14860.7185617866,194191.093960887,545290.828805248,477258.063263371
264500,26,520,2159,523,1331,3.87,-118.35,33.91,6984.3446780508,18607.4790843748,172740.039924587,565498.471005914,497542.986792688
242000,28,469,2825,470,1352,5.2639,-118.1,33.85,12437.6049343416,26102.2897331679,153375.641191869,585442.484528859,517426.131702422
240200,26,273,1977,264,817,5.7512,-121.97,37.97,13362.8922273443,549534.697155636,728852.139082664,45984.8146608394,70880.0556288681
256300,34,157,483,131,291,3.0833,-122.26,37.52,5610.36985922967,528971.91541137,707177.540647382,32015.1568308197,38353.8563807574
259600,20,4204,17377,4457,7450,3.2154,-118.52,34.17,16672.8541056018,28611.3586375906,205048.190382223,533256.921923679,465265.865444321
231200,47,334,1721,343,834,4.1923,-118.34,34.19,24547.884906637,17699.5911306855,197063.535154816,542406.208733905,474373.337802513
234100,47,594,2815,679,1533,2.5806,-118.35,34.05,14843.7846954379,9798.05846519325,184922.006147603,553555.744942412,485549.993328136
260500,23,806,3075,860,1584,2.9386,-118.3,33.74,3126.27701194925,35105.8892199092,155541.256730679,583101.02503845,515203.786435884
258400,21,919,3904,980,1949,2.862,-122.51,37.87,4947.53528848714,572268.361339675,750793.253830115,12720.2162525189,80540.2792911123
258300,44,424,1990,442,1141,3.9696,-122.31,37.58,1711.02364888627,536824.301731731,715076.036744132,24065.8432069931,45758.5608997852
257300,18,520,3631,547,1700,5.817,-121.91,37.68,22634.7309538789,521310.269592293,700413.447606838,47022.6492960542,38338.1163392465
264300,40,669,2681,737,1144,3.0461,-118.29,34.11,22420.9665168389,7710.5681221473,187119.954188919,552121.536221634,484092.050092256
250000,19,167,1127,170,518,6.3325,-121.95,37.74,22239.6438399654,528673.597179409,707803.356371447,42480.2000612425,45260.198704568
266100,26,392,2507,393,1333,6.1601,-117.9,33.67,7390.96980787095,53042.5333445845,126437.494703845,612671.030995266,544651.789042454
238500,32,479,2468,552,1190,3.8275,-118.03,33.97,27259.7918159714,21714.8962227576,161138.228317422,579665.213203518,511630.171068448
248000,19,410,2635,427,1497,6.3178,-121.81,37.23,32968.5990768764,478162.062205191,656607.46996808,81623.8193446127,13839.2699936878
230900,17,459,9419,1455,1382,6.2233,-117.2,34.26,96887.2780786684,98773.6895807178,171752.231780569,611400.746945138,544014.676846339
258300,30,229,1260,222,638,4.1302,-118.35,34.22,26727.9209918338,21065.1908369066,200345.593832604,539301.845648258,471267.614630404
261300,37,290,1420,286,886,4.5833,-118.35,33.87,4175.14270170537,22511.271528455,169361.360835784,568942.786821499,501005.600184916
255400,17,993,3852,1066,2986,2.3482,-118.29,34.17,26160.1276895111,13771.6525114308,192663.917615245,547124.064377121,479089.568357298
240900,20,132,1982,358,308,3.1429,-122.96,38.26,2995.84268513864,630843.168915895,809380.870263839,71174.7124592147,139127.130223677
235900,18,586,2375,652,1252,2.6198,-121.96,37.53,11318.247065191401,511664.281144163,690468.142862737,49573.1012652559,22423.406173141
261100,12,1816,10236,1878,5674,4.747,-121.77,37.24,34888.5135962345,476548.149612291,655102.299606077,83234.2392808896,15204.5405393456
247300,28,521,3274,571,1424,4.4167,-118.64,34.19,17645.797910984,39567.8373429081,213765.773429709,524480.711519653,456531.811914611
259400,45,341,1559,305,891,4.4038,-118.36,33.98,13870.1927944319,13395.796095364,179340.601858078,558913.879536899,490934.134688302
252600,34,276,1461,299,739,3.4375,-121.96,37.34,18211.3349137775,496170.0050376,674566.00285856,63675.1016922525,5942.16832198826
245500,23,536,2474,594,1107,2.9705,-117.16,32.75,7254.28775646524,176313.479568991,3811.33939833112,735331.734442406,667354.13790159
266300,21,322,2786,342,1114,5.8578,-118.76,34.28,29177.4482525858,53832.8181498106,228543.762587938,509746.350189561,441814.060028791
236100,52,384,2006,412,825,3.2963,-121.45,38.57,56179.9553219583,578598.338631655,757366.827924349,123259.53768496,142661.898611943
241100,30,309,1596,307,845,4.5096,-117.94,33.94,27479.9331245082,30651.8687982379,154170.115627714,587702.205544956,519669.630289696
237700,14,2169,15348,2366,7087,6.3277,-118.55,34.44,45255.8599755611,51496.1525834956,230895.729627099,508829.627597349,440794.515972011
241600,34,292,1736,297,823,5.4042,-118.13,33.97,24564.4022248382,13907.3040392194,165985.550231346,573546.24844813,505515.46366099
250400,52,364,1872,357,984,4,-118.13,34.16,38101.1062776502,15910.4613881094,184045.388989936,557836.937523951,489809.867168047
233700,22,220,1288,243,593,3.625,-122.82,38.39,19197.7841968724,633195.081890151,812135.095318917,76482.3043747209,142725.919224709
241500,4,1698,9153,1866,3775,4.955,-117.07,33,19243.8869572549,159766.485981778,32733.7375682367,719446.16022788,651412.257253525
247900,32,209,1339,209,601,6.0265,-122.09,37.95,11079.4385303944,554463.548981427,733673.404085626,35788.4450842926,70497.9831908412
250000,16,8,30,3,49,4.625,-117.27,34.17,84993.1548417132,90592.1957992539,162022.191934519,613263.171038043,545699.896580345
251400,36,211,1257,205,530,5.3701,-118.12,33.8,6714.43491760168,30279.9007204457,149950.344579266,588483.883798935,520484.830252242
258300,32,429,1601,468,731,2.5568,-117.25,32.8,2055.51480611687,167007.360264047,12526.7760620556,725715.743110615,657751.138336631
234500,11,703,4132,773,2012,3.1906,-116.9,33.22,41208.0022771713,155038.80349507,61133.194178861,711872.765171298,643880.39456704
261500,20,86,467,95,229,4.8,-122.04,37.08,14817.0959743195,480805.681451845,658185.788478215,84548.5995522047,31247.9461513646
245400,34,427,2307,388,1168,4.2143,-118.52,34.18,17680.3594291251,29135.7398495376,205921.723537133,532407.59438312,464413.084479018
242200,25,263,1548,256,811,5.2037,-117.85,33.9,29061.4888139272,40054.5213685429,146420.417565659,596583.373709298,528555.192878554
261000,8,290,1885,286,835,5.0206,-120.4,34.95,23974.0272848074,221376.37409492,388828.132785085,362861.357006383,297197.237564915
231600,35,177,1034,180,444,5.4602,-118.11,33.8,7286.97950810995,30639.5393226376,149399.377398363,589079.535842696,521077.70419833
235600,34,336,1513,384,986,2.6901,-118.09,34.08,37214.8985371118,14488.9412208113,174493.793483945,566882.907317637,498850.61305739
234200,28,326,1972,315,970,5.4298,-117.83,33.81,23992.2354813762,46713.5952779925,136649.021259251,605236.680186742,537202.345422611
233000,29,310,1807,323,1234,5.3767,-118.42,34.22,23886.9762495328,24725.1062530887,203991.226602058,535039.220016035,467011.477488923
231400,25,279,1642,297,1146,5.2088,-121.8,37.34,28411.5775394715,486522.738344358,665237.58956626,73656.6096562497,8239.78163917264
252900,16,638,2809,708,1260,3.2353,-118,33.66,6310.20142026449,49077.0440221135,130837.654265873,607542.237368211,539549.194287925
231000,18,642,3611,614,2381,5.6345,-121.79,37.33,29760.9361934873,485105.371981065,663818.10854579,75054.3635674128,9129.48531548997
237900,42,303,1421,330,659,3.3333,-121.95,37.35,17796.1384152628,496366.45865478,674808.196053421,63420.9560371606,5288.91993711618
248000,22,494,3266,529,1595,6.0368,-118.72,34.29,30466.4875324972,51178.2184080892,227006.601142165,511224.574233468,443266.236499454
268800,51,334,902,320,650,1.5417,-118.26,34.14,26458.750992445,9874.00395975763,188361.355123373,551451.08137006,483416.677412099
239300,14,888,4721,999,2648,3.6895,-121.65,37.12,28718.0918930091,459539.841892879,638059.795805582,100224.71801827,32203.709613414
266700,35,414,1983,385,1577,4.0833,-122.46,37.69,5458.61409605571,554804.363335797,733017.391111397,9672.43608151367,63677.0579420155
256300,35,309,1491,295,779,6.1142,-118.46,34.19,19660.2374741838,25123.2551168309,203452.37857067,535144.948540717,467130.524039969
265400,38,280,1495,300,598,3.4698,-118.46,34.16,16419.4828505566,23243.1603427387,200786.954055758,537677.238977448,469670.711887319
270400,46,504,3402,503,1389,5.3462,-118.35,34,14527.1517020057,11390.0266914576,180511.588409788,557800.536611629,489810.164353047
247300,17,459,2830,502,1370,5.1785,-117.85,33.84,25010.9512078867,43309.0983256632,140460.634691004,601521.399625623,533487.637157622
253300,5,725,4413,804,2003,5.0267,-120.52,35.24,18185.7507463437,246573.466166793,417930.965008745,329483.286908654,263499.673791864
251300,14,293,1672,295,704,5.1129,-117.72,33.53,6421.23650001414,75591.3114975689,104435.966599005,635341.449676048,567316.498012854
267400,43,254,1145,230,586,3.5,-122.27,37.53,5244.01963800859,530383.386068037,708593.215889768,30620.169124065,39695.6261327757
253200,16,363,2429,387,1293,5.5,-121.84,37.27,30841.5501133136,483218.935611887,661698.421627346,76548.2641455912,8660.97299578702
266500,5,881,4274,1153,1503,4.0473,-122.05,37.93,13683.4536836372,550512.49331308,729739.406698343,37706.1559256325,67537.2802000847
238500,26,277,1499,290,755,3.5893,-117.88,33.84,22695.7299373959,41016.4659195096,141753.812926666,599669.096304341,531634.220983578
250800,17,506,2795,482,1904,5.0186,-121.84,37.27,30841.5501133136,483218.935611887,661698.421627346,76548.2641455912,8660.97299578702
265300,35,1597,7067,1646,5380,4.1776,-122.19,37.48,3205.53171283731,521475.522975979,699729.826718934,38988.2880668541,30761.4554637511
253800,29,757,3735,808,1873,3.1543,-121.92,36.61,4186.56395686909,438236.987419043,613787.568082869,137122.484982911,80705.2710367083
231600,52,291,1279,287,534,3.1429,-122.25,37.83,5981.93628131735,553535.53485847,732405.035422692,17103.5609998378,63349.4750379013
239200,42,526,2101,524,1212,3.6389,-121.92,37.34,20324.8267889153,493736.27629022,672216.507985851,66029.6635847956,2436.93840904077
233700,34,455,2300,429,1447,4.2656,-118.43,34.22,23597.1398113616,25338.6800605327,204523.551002062,534433.545289628,466407.257959657
252700,12,888,4459,928,2471,3.5179,-117.28,33.04,7595.50226934812,143681.028920624,37727.7733833795,703342.104758001,635326.174796986
239300,15,1217,7468,1275,3033,5.49,-117.65,33.45,16180.2013229891,86585.4182098075,93493.2045555346,646319.43498523,578296.218052429
263800,39,653,3302,684,1574,3.6863,-122.51,37.96,1503.49788304257,579580.032890968,758277.849775735,21808.5780822481,88164.0853089764
252100,19,460,1991,528,1202,3.1538,-117.99,33.82,13723.5467830741,34850.4974436682,144967.817430696,594608.394552249,526579.505136391
264700,34,246,1482,255,584,5.5121,-121.95,37.26,26504.0985516301,489153.460647718,667361.807905579,71190.6842735128,9789.72002311276
264100,12,584,3330,600,1577,4.6985,-118.8,34.27,27461.4011774155,56624.881584435,230136.358013667,508291.103726915,440388.848542206
235500,25,235,1374,206,569,6.3699,-122.1,37.96,10031.4437393706,555879.100237532,735089.320994042,35687.944738468,71794.3874510353
241900,6,581,2850,561,2160,5.5336,-121.79,37.32,30392.3847088472,484284.228718728,662976.214487871,75793.1982161629,9270.92799330189
237500,24,1755,5477,1803,2863,1.845,-118.35,34.1,17072.1763383553,11139.6903544435,189392.920779177,549334.363586335,481316.285439386
233100,38,487,2254,535,951,3.0812,-122.21,37.8,7632.42688548035,548706.651809434,727585.951536702,19661.0305937595,58723.197476336
261600,52,353,1272,322,984,1.9063,-118.29,34.09,21492.5970212629,5986.14281793827,185288.484198886,553795.180327297,485768.441589446
261100,25,721,4430,729,2685,5.6965,-121.87,37.42,18848.5245628518,497265.134252251,676014.322600671,63203.0113605002,9615.94503411294
269500,52,459,2033,486,787,3.1603,-122.23,37.8,5897.79929046248,549879.07846517,728729.115907927,17924.5111194146,59581.9612182126
261000,24,946,5203,957,2465,5.163,-118.03,33.72,4677.97941600926,41878.8077829217,137851.891319982,600647.556982507,532645.952641588
234600,25,439,2113,422,1365,4.6484,-121.99,36.98,10734.8615914991,469973.779384287,647113.569468467,96513.2671103771,40450.9421372114
239300,6,2221,24121,4522,4176,3.3799,-116.36,33.78,115919.114982289,176431.630547762,139834.634339148,704845.98244837,637615.327162987
231100,26,409,2714,390,1232,5.9617000000000004,-121.98,37.97,12875.5540595879,550083.061383263,729394.136803527,45213.8523442702,70969.6284664517
249100,8,321,1954,330,973,4.4875,-117.4,33.76,43590.5399688223,84369.0283539353,118223.569845562,636408.615636934,568451.603319794
268500,30,652,2835,711,1669,3.3616,-118.29,33.73,2005.58275353554,36085.0426952217,154097.752826925,584546.913955409,516649.389335362
243800,37,83,470,105,522,2.0368,-119.11,34.17,7157.01301260505,80824.1929362696,242576.871659093,499843.007051278,432342.084447968
232700,22,795,3280,933,1842,4.4107,-122.03,37.39,10446.5425023732,504463.627234637,682834.3690587,55438.2579052009,13538.5797055666
235600,15,264,1679,271,928,5.5681,-118.94,34.17,18993.4378231364,65429.3633792952,231059.914687607,509128.775565507,441422.789257337
236400,26,406,2506,387,1273,5.4299,-121.97,37.53,10568.0444723783,512255.01513742,691042.336406342,48838.6338551544,22672.2588307183
258600,52,516,2084,550,1438,2.3087,-122.42,37.74,2615.85678164921,556346.486487139,734757.414506225,3905.88675250591,64669.5727536518
241700,52,184,1001,191,425,3.7614,-121.92,36.62,5298.15177089952,438943.349369539,614553.18234101,136072.44273043,79593.8140709683
248000,24,713,3817,787,1656,4.25,-117.84,33.78,20628.3676589646,47999.0321898848,134127.492233673,607106.756961233,539071.644137941
240800,15,618,3254,598,1772,5.0417,-118.11,33.87,14107.9608658933,23719.6547164889,155728.331919525,583153.333236621,515134.876433027
235800,23,492,3098,542,1486,5.7613,-118.62,34.2,18449.1163940334,38338.4054045224,213433.414280791,524795.50669661,456832.354554481
235500,37,666,2988,677,2354,3.4345,-117.88,33.76,16974.0663777969,46716.1553523723,133989.895435863,606322.958335508,538289.883429027
257400,9,1438,6751,1575,4240,5.34,-121.88,37.4,18937.7201765133,496216.742212602,674907.884474533,63944.5435883496,7266.09073616638
250000,34,558,1541,584,1564,2.56,-122.22,37.48,5336.61208273122,523325.463489708,701514.076633986,37613.5805446081,33049.908940642
268400,19,708,4043,764,2196,6.1504,-121.86,37.4,20522.0191008647,495025.450322341,673752.835540123,65293.3381731517,7745.30859676616
250000,29,278,732,288,691,2.1866,-118.33,34.1,18651.4581583247,9560.92146768153,188317.370040104,550538.971820979,482517.014917105
244900,26,988,5574,1025,2607,4.0324,-117.84,33.81,23571.0098021164,45962.8957856327,137074.658908379,604619.419553489,536584.740619962
249100,23,488,3400,501,1383,4.9844,-117.08,33.08,22363.2932170525,152680.573018836,41205.7317282428,712135.224320491,644100.196165085
249400,13,667,4491,689,1657,5.259,-121.24,38.64,69551.6158352641,576322.280398602,754559.027532642,141799.749324692,155936.109157574
252900,26,411,2553,405,1337,5.3737,-117.97,33.71,10184.5146596614,45677.8467052068,133737.038426359,605083.03999017,537069.482604976
243400,25,350,2504,345,1067,5.7416,-117.04,32.8,18333.4541662753,178508.198019861,14696.9846644722,738184.865903874,670168.876456847
265400,23,340,2023,309,678,7.0913,-117.06,33.03,21474.3164526483,157969.158122185,36197.3116340751,717543.437440938,649508.423143532
260700,37,287,1593,303,1030,3.9306,-121.62,37.09,28598.638231385,455286.303798905,633797.42737992,104477.982335201,36464.408709922
244000,22,353,8259,1409,845,3.3699,-120.22,39.2,170412.55096604,598912.019580101,771656.224192334,249358.184539091,253595.853110303
258100,17,329,1777,328,1235,5.4225,-121.86,37.39,21018.8314294522,494203.82925968,672911.04551144,66009.6481304593,6728.48160947647
247200,10,743,4337,800,1813,5.5,-121.87,37.67,25818.9238300649,518185.737867436,697322.670847069,50703.833590083,37252.3536732801
240900,52,215,1148,214,481,5.454,-117.13,32.73,6870.36984313573,179738.317108629,3312.52449675751,738827.38609153,670846.71503512
248800,16,382,2223,454,628,4.3603,-117.65,33.49,13928.0647484243,83184.8695303368,97396.635602604,642948.036435489,574919.532829322
239900,29,650,3354,707,1752,4.5484,-118.48,34.23,23765.0065169577,29389.0523537595,208121.282520652,530576.698663282,462557.497588578
231300,24,367,1296,384,850,2.7545,-117.62,33.43,19742.5537912881,90070.878986903,90201.899096724,649819.560878268,581794.993068561
242200,15,668,3051,685,1479,3.5295,-122.08,37.68,9091.70787023138,531139.913213064,710015.579011524,32615.0132143137,41708.1051538777
263400,33,615,3808,623,1784,5.1641,-118.64,34.18,16561.574255511,39152.7828346113,212919.422764476,525339.633576828,457395.724700554
235500,45,316,1552,315,785,3.7411,-118.33,34.18,24294.1597683601,16278.0854508721,195627.287276378,543848.478063183,475815.659796505
230900,39,370,1366,375,1237,3.7206,-118.39,34.03,10800.6823370565,13706.5006871471,185412.764086782,552875.106973686,484888.071367107
246200,52,330,1580,337,1425,4.0547,-122.46,37.71,7037.58789449681,556393.860518404,734656.024566839,7547.83315966545,65072.087134427
244000,52,472,2504,516,979,3.4762,-122.24,37.76,3480.59063448961,547169.266464685,725935.449008064,16886.7156749615,56248.9855217197
254400,12,269,1428,303,528,4.1429,-117.21,32.87,4289.48798238046,162712.728175777,17752.2495683974,722045.941249399,654050.55737002
265700,24,341,2383,343,1146,5.6223,-121.87,37.26,30050.2558158009,484238.481930252,662628.478131705,75610.1719378411,8636.63639219557
233300,24,446,3241,461,1567,5.5983,-118.75,34.27,28327.002594364,52503.146498253,227101.675030691,511188.803604456,443256.41328839
242000,49,194,995,184,462,2.7917,-118.36,34.04,13705.8794443035,10802.8392421655,184593.368930762,553806.828946578,485806.818562909
255200,17,708,3262,753,1879,4.1359,-118.57,34.22,20740.2880950963,35355.1089857125,212261.640277149,526042.159003525,458050.827986905
251800,3,1004,6577,1056,3032,5.9263,-118.5,34.52,54687.481320658,57095.4719811004,235835.188850733,505388.75945464,437367.666386461
243600,14,273,1727,302,1116,5.3428,-122.04,37.59,9020.41330970407,521341.975675559,700123.92999374,40052.7414703863,31132.5265709648
261100,32,612,3776,620,1790,5.4675,-121.91,37.26,28111.3403160903,486688.776037574,664989.394723453,73348.8947212934,8526.20208190838
294900,52,394,2074,366,909,4.8382,-122.44,37.74,4373.42252080842,557564.77419517,735937.269522521,3854.21748148734,65947.9725682663
287500,12,1088,4011,1438,1673,5.3081,-118.25,34.06,24078.2118134211,1041.23501370436,180451.31237332,558731.10879591,490703.211921687
282700,16,209,1466,196,661,6.2893,-118.8,34.21,20840.6824902973,54126.2608304476,225205.280250969,513499.316180379,445636.701751734
303300,44,228,1138,228,497,4.1852,-118.4,33.96,11327.2149709334,17686.3294237105,179964.00543335,558274.404525962,490319.28044303
272500,36,214,1317,228,531,5.6346,-117.6,33.72,26685.1025594325,69965.301538428,118898.935836781,626948.512085696,558927.353745039
285200,4,398,1949,458,868,5.0151,-118.61,34.31,30594.6080128186,44237.7646951478,222412.558665344,516039.166397099,448031.342713886
327300,27,596,1965,631,1042,2.75,-118.46,34.03,4483.28083521954,20084.2331047637,189482.224030403,548749.568206996,480790.372227424
279600,34,483,2823,500,1429,5.5,-118.35,33.87,4175.14270170537,22511.271528455,169361.360835784,568942.786821499,501005.600184916
327600,36,140,725,121,335,4.125,-122.42,37.66,4449.97023873232,549957.788165173,728179.185727068,12712.0051703773,58850.2512648908
273700,40,339,2085,329,796,5.5357,-122.29,37.91,4093.29062033525,562513.84437387,741450.661300329,19563.4740773139,72824.7080908349
314900,6,1275,9518,1418,4413,6.6012,-117.04,32.99,21566.1009963765,162483.746923394,32526.7270152323,722120.835098761,654086.250216543
303600,24,607,4260,691,1581,5.5048,-119.23,34.28,4276.03026779159,94212.6656601153,258943.012216504,483472.576879781,416009.270739952
301000,34,1717,8400,1812,4101,4.1033,-122.43,37.64,5592.49342728262,548989.90740761,727139.347339996,14897.4436611684,58234.0492172789
295900,37,290,1768,314,802,5.0784,-118.36,33.86,3049.97474568684,23916.694353747,169135.366654828,569224.871680956,501297.614979867
308300,5,2407,14944,2490,6600,6.0857,-117.08,32.93,17105.5533471176,164972.206295075,25000.890743979,724736.393853672,656708.334012939
325000,33,257,1139,299,734,3.2708,-118.42,34,8177.39937545191,17255.6517073174,184559.718857885,553669.230552943,485705.52853077
332300,22,501,3577,553,1371,5.795,-122.53,38.32,22844.2571330954,610718.299401061,789882.757164642,61327.633135574,122938.974488029
272600,28,620,3688,633,1877,5.7251,-121.98,37.28,23452.2824789156,492599.225903227,670792.739503746,67829.3081176528,9860.33737450963
301600,35,310,2306,334,828,6.1103,-116.99,32.77,19254.1681823075,184032.527144423,17101.0651462727,743745.075304999,675725.929081458
280600,43,263,1257,311,671,2.875,-119.69,34.43,3988.4144499625,139425.215613426,302019.877619704,445944.630194084,379139.020815179
296400,22,1125,6433,1174,2703,4.9957,-117.83,33.75,18378.5533454917,50863.5720840859,130753.865192173,610214.839699188,542180.024399621
318600,20,1337,5949,1417,2593,3.8576,-118.26,34.17,28319.2138987803,13180.7534954043,191165.066899548,548964.431488261,480929.317506668
305600,21,482,2208,534,1423,3.5915,-117.7,33.47,11195.9948149626,81960.1310871483,97747.4872396493,641615.803173425,573597.355421838
326700,52,237,1217,325,508,2.0547,-122.01,36.95,11559.4549440276,469029.926821414,645977.980288618,98897.9761286828,44099.53105873
325800,44,206,941,230,493,3.6458,-118.46,34,4676.71480211248,20763.9105119505,186935.087105877,551326.912503186,483381.464934865
311800,22,807,5303,838,2372,5.6912,-118.54,34.26,25596.6933918799,35736.9917935931,214092.427745164,524447.370998999,456434.729779508
300000,26,199,1590,196,654,6.5851,-118.88,34.21,21098.5646195012,61138.729859799,230279.323030589,508955.293409095,441156.884917269
318600,48,563,2566,571,1421,3.6579,-118.26,34.1,24470.43661497,5519.74772985702,184650.589598929,554780.444045004,486748.917611869
289500,21,763,4117,752,2001,4.8953,-121.88,36.98,4568.80174263408,462847.998328591,640330.579650703,100832.887219446,39544.4298620964
336200,44,247,1362,237,709,4.4271,-118.36,33.88,3884.20409382156,21951.1468814481,170806.204187338,567497.618489642,499560.567867134
309800,9,385,2536,499,832,2.5743,-120.14,34.59,12910.7352935862,184124.277358167,345599.205561066,409395.907938078,343624.484525511
313100,25,362,2856,388,1212,6.1737,-118.05,33.85,14491.2864559476,28720.052119546,150779.522983921,588455.887055852,520430.755369053
313700,13,1391,9621,1344,4389,6.6827,-121.86,37.7,27480.8084556737,520175.140136579,699356.262561329,50906.4641724023,40637.3095641368
286400,16,609,4409,629,1875,5.543,-117.2,33.2,15683.1131599748,135343.01596747,53969.9533440546,694737.555416026,626702.616605851
315200,32,396,2210,426,1082,4.1587,-121.94,37,8597.60804755282,468245.235796599,645621.605101418,96387.9719488907,37535.1430393034
315600,35,291,1415,294,591,2.9798,-118.18,33.84,10071.1803596357,24319.5780813706,156841.083779369,581512.481640319,513519.271762242
281300,17,557,2619,606,1655,3.886,-118.93,34.2,21502.513420645,65275.4811838528,232731.243142829,507029.50536438,439285.951274511
287500,28,164,1020,169,504,4.5694,-122.33,38.38,26728.9043145553,604796.701089157,784143.17269718,67968.0402796972,122316.50998677
270600,37,267,1096,260,490,3.2663,-117.25,32.8,2055.51480611687,167007.360264047,12526.7760620556,725715.743110615,657751.138336631
325900,52,490,2155,468,962,3.775,-122.43,37.75,3630.93488309968,557757.690310298,736171.972607637,2668.0020503937,66074.4556329779
318800,42,81,564,96,220,4.5625,-118.85,34.17,16267.7575840309,57335.2721106641,225171.527220838,514160.89859896,446368.666751525
316000,23,594,4862,597,1938,7.3409,-118.88,34.2,20012.6620691623,60832.3437232787,229484.792207457,509833.816470619,442043.570292302
318300,15,320,2460,368,962,7.3878,-117.71,33.54,7280.13396861899,75340.2506874216,104943.282663714,635104.382478526,567076.822302303
288200,16,428,3182,429,1663,7.0592,-117.76,33.87,33023.1191829678,48995.2439117892,139899.058672763,604664.234414894,536644.241679706
304000,44,174,1066,190,416,3.6389,-122.28,38.34,23237.4165759434,598602.161134603,777953.201049314,64318.3167399156,116752.13176426
311800,4,907,5233,1109,1690,6.2007,-122.26,37.53,4674.61447916615,529766.870060009,707998.301864415,31038.240520379,38958.2269196306
308800,18,773,4910,817,1971,5.8325,-121.88,36.96,2345.26972436871,461316.629827018,638722.390519938,102788.720263481,41767.4350440877
333800,24,528,3592,533,1683,6.7247,-119.82,34.45,5218.0697748189,151480.221182828,312796.331109775,437712.819272456,371209.854132916
273600,32,667,3308,718,1803,3.9464,-118.02,34.13,44163.2509104583,22339.4281804995,176305.730544961,567172.779721774,499159.125086862
326700,17,159,992,151,316,6.6238,-121.31,38.61,64411.6505946148,576354.322239355,754796.960244713,135070.546139314,150652.1328918
329700,11,243,1317,234,655,4.3611,-120.52,35.06,10499.3986126399,236658.618000666,405017.416155324,346850.015659162,281414.492904528
300000,52,272,977,289,412,2.125,-119.7,34.43,3584.19539345733,140301.975703896,302738.948826086,445449.515564957,378668.474486062
286100,52,220,1746,315,941,3.3047,-122.38,37.18,3333.50056934486,510540.452102107,687273.559970577,66201.6095567344,46436.3813281195
334600,19,597,2802,802,1159,4.7891,-117.17,32.69,1306.88770957862,181339.415074301,2980.75804242769,739936.063286202,671979.703081811
278800,51,333,1532,366,669,3.6434,-118.26,34.09,24076.3076249935,4460.12174085706,183728.010635782,555615.224688423,487584.753564148
274800,35,333,1873,351,945,5.5184,-122.3,37.56,3547.43723272957,534617.453417479,712839.783163649,26450.7797034701,43749.4172073751
290000,52,145,541,157,240,3.5865,-121.91,36.62,5352.85590686833,438255.044328488,613906.70686852,136369.761154218,79572.0291578677
281300,39,606,2124,661,1365,1.6642,-122.02,36.97,12854.0601912541,471184.458009449,648185.330052657,96503.1710464849,42168.6922799868
285800,17,364,2358,396,1387,6.299,-118.04,33.87,16859.0685549959,27631.3499262235,152138.416677939,587383.188186139,519354.025958593
331000,37,261,1426,259,689,5.5284,-118.41,34,9075.65731853464,16390.7990923511,183972.804534308,554256.917549548,486288.998673562
306700,14,499,2635,516,1150,4.4391,-117.8,33.68,15596.9440796903,58234.9891402302,122598.182825007,617889.427576134,549856.636720818
311000,32,525,3011,529,1287,5.0605,-118.55,34.18,16737.1213995272,31575.6526061226,207637.305387355,530628.863326984,462644.993404012
301500,23,1253,8642,1294,3594,5.3962,-122.6,38.11,10159.7940650027,597203.87589308,776021.286124645,40186.7153163848,106223.022694922
275000,26,137,1167,370,253,2.4196,-122.08,37.68,9091.70787023138,531139.913213064,710015.579011524,32615.0132143137,41708.1051538777
283300,37,1874,5305,1980,3895,2.0672,-118.3,34.1,21100.5408206612,7423.82527198048,186727.030001786,552351.944804872,484325.131988226
306700,31,738,4077,777,2544,4.5337,-122.47,37.68,4042.20202398326,554628.888434023,732795.845069165,10989.6397133547,63699.897629007
307400,48,293,1895,294,881,6.3364,-118.13,33.84,10360.3302861431,25824.4135747775,154078.827574701,584490.970725279,516483.757817931
325000,11,463,3628,469,1488,7.0844,-117.66,34.14,60528.8569913037,54624.4656181904,164999.246205298,589503.00531095,521635.291456689
275000,24,1072,3983,1126,2645,3.6742,-122.09,37.4,8871.98158905783,508943.108199479,687209.118896562,51318.5103192733,18827.4651055966
287900,27,1077,4713,1169,2372,3.7015,-118.31,34.19,26358.3894535137,16490.3561643161,195532.741008568,544239.800916267,476205.245656043
280000,17,71,224,70,147,3.6167,-119.16,34.12,1740.197848373,84720.2044782902,242477.846682198,501713.274980678,434346.973444595
298900,29,170,1194,176,474,6.1001,-117.96,33.83,16365.7817070203,35992.8715324325,144455.02262581,595596.253750777,527563.589822089
304400,20,369,2403,376,1149,6.0621,-122,37.06,16474.3629465573,476698.805200273,654122.853561992,88054.362519116,32063.8348993514
290500,46,222,1362,214,531,4.3125,-118.17,33.83,8851.22876725586,25629.1766673721,155396.723682911,582957.984730457,514964.792783563
294900,25,527,4061,545,1623,7.1572,-118.04,33.76,5632.87620366079,37540.1247055043,142001.552885311,596654.408762619,528645.114627824
300000,52,240,1506,233,478,4.3875,-117.11,32.77,11442.5545692568,177200.734974641,7696.55897527649,736569.833847816,668573.888954442
301300,24,601,3422,596,1763,5.2039,-119.51,34.4,9036.27324393854,122676.411060523,287120.157027605,457825.064903568,390673.500068356
288700,10,467,3580,491,1688,7.7814,-117.63,33.65,19219.4065401047,72194.4759842979,112678.124910785,630833.292587325,562800.327631135
